pair_id,species,split,is_outlier,image_path,audio_path,image_metadata_path,audio_metadata_path
blackbird_291,blackbird,test,0,data\images\blackbird\118237733.jpg,data\audio\blackbird\1086139_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_116,Mallard,train,0,data\images\Mallard\105156823.jpg,data\audio\Mallard\936117_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blue_tit_281,blue_tit,train,0,data\images\blue_tit\111776259.jpg,data\audio\blue_tit\367096_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Mallard_212,Mallard,train,0,data\images\Mallard\45976807.jpg,data\audio\Mallard\995337_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blackbird_203,blackbird,train,0,data\images\blackbird\59314186.jpg,data\audio\blackbird\1049175_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
sparrow_94,sparrow,train,0,data\images\sparrow\207559564.jpg,data\audio\sparrow\922542_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Crow_204,Crow,train,0,data\images\Crow\330646002.jpg,data\audio\Crow\946334_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Thrush_42,Thrush,train,0,data\images\Thrush\26203276.jpg,data\audio\Thrush\1090367_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_354,blackbird,train,0,data\images\blackbird\348780672.jpg,data\audio\blackbird\783414_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_265,Thrush,train,0,data\images\Thrush\58232490.jpg,data\audio\Thrush\983321_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Flamingo_124,Flamingo,test,1,data\images\Flamingo\278929078.jpg,data\audio\Flamingo\631682_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
sparrow_37,sparrow,test,0,data\images\sparrow\84977075.jpg,data\audio\sparrow\632532_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Robin_39,Robin,train,0,data\images\Robin\4341030.jpg,data\audio\Robin\882035_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_240,blackbird,test,0,data\images\blackbird\139952652.jpg,data\audio\blackbird\1081073_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Crow_54,Crow,train,0,data\images\Crow\116470090.jpg,data\audio\Crow\987439_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blackbird_432,blackbird,test,0,data\images\blackbird\309996251.jpg,data\audio\blackbird\1093769_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_102,blackbird,train,0,data\images\blackbird\193386780.jpg,data\audio\blackbird\926856_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_495,blackbird,train,0,data\images\blackbird\250417423.jpg,data\audio\blackbird\706329_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Great_Tit_274,Great_Tit,train,0,data\images\Great_Tit\334357353.jpg,data\audio\Great_Tit\1052236_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Robin_100,Robin,train,0,data\images\Robin\111134841.jpg,data\audio\Robin\1084675_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Mallard_228,Mallard,train,0,data\images\Mallard\34950746.jpg,data\audio\Mallard\982946_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
sparrow_7,sparrow,train,0,data\images\sparrow\144288213.jpg,data\audio\sparrow\502429_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Thrush_242,Thrush,train,0,data\images\Thrush\279315111.jpg,data\audio\Thrush\809215_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Toucan_117,Toucan,test,1,data\images\Toucan\339064649.jpg,data\audio\Toucan\878399_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Great_Tit_19,Great_Tit,test,0,data\images\Great_Tit\161041644.jpg,data\audio\Great_Tit\1092231_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Mallard_38,Mallard,train,0,data\images\Mallard\118166997.jpg,data\audio\Mallard\960556_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blackbird_44,blackbird,train,0,data\images\blackbird\266806188.jpg,data\audio\blackbird\1073351_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_212,Thrush,train,0,data\images\Thrush\252154817.jpg,data\audio\Thrush\723541_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Great_Tit_226,Great_Tit,test,0,data\images\Great_Tit\253154189.jpg,data\audio\Great_Tit\871607_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
blackbird_76,blackbird,train,0,data\images\blackbird\282370371.jpg,data\audio\blackbird\1075798_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Toucan_88,Toucan,test,1,data\images\Toucan\215292635.jpg,data\audio\Toucan\397262_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Mallard_31,Mallard,train,0,data\images\Mallard\42385936.jpg,data\audio\Mallard\1072197_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_213,Mallard,train,0,data\images\Mallard\200499841.jpg,data\audio\Mallard\1052229_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
sparrow_18,sparrow,train,0,data\images\sparrow\153783569.jpg,data\audio\sparrow\770752_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
blue_tit_99,blue_tit,train,0,data\images\blue_tit\192473634.jpg,data\audio\blue_tit\592538_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blackbird_239,blackbird,train,0,data\images\blackbird\282018859.jpg,data\audio\blackbird\982287_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_24,Mallard,test,0,data\images\Mallard\45343078.jpg,data\audio\Mallard\964309_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
sparrow_155,sparrow,test,0,data\images\sparrow\164382300.jpg,data\audio\sparrow\752631_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
starling_126,starling,test,1,data\images\starling\168470611.jpg,data\audio\starling\1100867_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blackbird_430,blackbird,train,0,data\images\blackbird\86148692.jpg,data\audio\blackbird\1069678_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Crow_275,Crow,test,0,data\images\Crow\195853533.jpg,data\audio\Crow\1000066_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Flamingo_224,Flamingo,test,1,data\images\Flamingo\65208153.jpg,data\audio\Flamingo\1068296_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blackbird_295,blackbird,train,0,data\images\blackbird\69253110.jpg,data\audio\blackbird\1077577_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
sparrow_232,sparrow,train,0,data\images\sparrow\200385729.jpg,data\audio\sparrow\753974_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Thrush_215,Thrush,train,0,data\images\Thrush\155876691.jpg,data\audio\Thrush\899736_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
starling_230,starling,test,1,data\images\starling\275081755.jpg,data\audio\starling\317061_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Mallard_140,Mallard,train,0,data\images\Mallard\200029734.jpg,data\audio\Mallard\960550_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Flamingo_231,Flamingo,test,1,data\images\Flamingo\343847792.jpg,data\audio\Flamingo\550494_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_171,Crow,train,0,data\images\Crow\261264631.jpg,data\audio\Crow\844201_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Robin_170,Robin,train,0,data\images\Robin\130435402.jpg,data\audio\Robin\802448_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
starling_282,starling,test,1,data\images\starling\171222176.jpg,data\audio\starling\678121_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blackbird_423,blackbird,test,0,data\images\blackbird\72250511.jpg,data\audio\blackbird\458093_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Flamingo_25,Flamingo,test,1,data\images\Flamingo\149322828.jpg,data\audio\Flamingo\779112_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
starling_75,starling,test,1,data\images\starling\281036006.jpg,data\audio\starling\102761_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blackbird_485,blackbird,train,0,data\images\blackbird\245053851.jpg,data\audio\blackbird\1071954_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Robin_275,Robin,train,0,data\images\Robin\113079348.jpg,data\audio\Robin\1045398_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Crow_77,Crow,train,0,data\images\Crow\157338579.jpg,data\audio\Crow\996655_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Great_Tit_290,Great_Tit,train,0,data\images\Great_Tit\147968706.jpg,data\audio\Great_Tit\879198_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Toucan_102,Toucan,test,1,data\images\Toucan\201671183.jpg,data\audio\Toucan\106564_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blue_tit_255,blue_tit,test,0,data\images\blue_tit\343117608.jpg,data\audio\blue_tit\883612_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blue_tit_110,blue_tit,train,0,data\images\blue_tit\200438999.jpg,data\audio\blue_tit\698957_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blue_tit_212,blue_tit,train,0,data\images\blue_tit\147693463.jpg,data\audio\blue_tit\910883_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Flamingo_123,Flamingo,test,1,data\images\Flamingo\139735440.jpg,data\audio\Flamingo\695048_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
starling_279,starling,test,1,data\images\starling\198394655.jpg,data\audio\starling\1083316_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Mallard_56,Mallard,test,0,data\images\Mallard\196507581.jpg,data\audio\Mallard\1046009_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_214,Robin,train,0,data\images\Robin\70735274.jpg,data\audio\Robin\809725_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Mallard_254,Mallard,train,0,data\images\Mallard\154671081.jpg,data\audio\Mallard\1034781_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_231,Robin,train,0,data\images\Robin\347854351.jpg,data\audio\Robin\1075739_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blue_tit_44,blue_tit,train,0,data\images\blue_tit\195580177.jpg,data\audio\blue_tit\1097087_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Thrush_23,Thrush,train,0,data\images\Thrush\192486559.jpg,data\audio\Thrush\999936_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_325,blackbird,train,0,data\images\blackbird\144163484.jpg,data\audio\blackbird\708911_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_414,blackbird,train,0,data\images\blackbird\150559529.jpg,data\audio\blackbird\592131_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_57,blue_tit,train,0,data\images\blue_tit\98297210.jpg,data\audio\blue_tit\130259_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blackbird_299,blackbird,train,0,data\images\blackbird\53128125.jpg,data\audio\blackbird\265903_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Robin_109,Robin,train,0,data\images\Robin\81532041.jpg,data\audio\Robin\941177_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Great_Tit_207,Great_Tit,test,0,data\images\Great_Tit\334195593.jpg,data\audio\Great_Tit\975084_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Flamingo_233,Flamingo,test,1,data\images\Flamingo\318613437.jpg,data\audio\Flamingo\562661_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_33,Crow,train,0,data\images\Crow\73837009.jpg,data\audio\Crow\155713_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blackbird_184,blackbird,train,0,data\images\blackbird\67213898.jpg,data\audio\blackbird\897927_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_192,blackbird,test,0,data\images\blackbird\347792216.jpg,data\audio\blackbird\1091087_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
starling_28,starling,test,1,data\images\starling\308398581.jpg,data\audio\starling\121689_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Mallard_96,Mallard,train,0,data\images\Mallard\126330915.jpg,data\audio\Mallard\977629_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
starling_285,starling,test,1,data\images\starling\173465414.jpg,data\audio\starling\546059_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Thrush_89,Thrush,test,0,data\images\Thrush\265535408.jpg,data\audio\Thrush\809773_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_26,blackbird,train,0,data\images\blackbird\300355994.jpg,data\audio\blackbird\1072063_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_89,Mallard,train,0,data\images\Mallard\122682255.jpg,data\audio\Mallard\1034855_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_7,Robin,test,0,data\images\Robin\201554837.jpg,data\audio\Robin\918619_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_443,blackbird,test,0,data\images\blackbird\197715451.jpg,data\audio\blackbird\376978_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_51,Thrush,test,0,data\images\Thrush\73763755.jpg,data\audio\Thrush\1092673_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_144,blackbird,train,0,data\images\blackbird\67750406.jpg,data\audio\blackbird\265917_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Robin_165,Robin,train,0,data\images\Robin\149622767.jpg,data\audio\Robin\977867_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_152,blackbird,test,0,data\images\blackbird\215981860.jpg,data\audio\blackbird\538103_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_298,blue_tit,train,0,data\images\blue_tit\263967171.jpg,data\audio\blue_tit\610400_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Thrush_111,Thrush,test,0,data\images\Thrush\262119991.jpg,data\audio\Thrush\723189_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Mallard_185,Mallard,train,0,data\images\Mallard\87410160.jpg,data\audio\Mallard\237697_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Great_Tit_70,Great_Tit,train,0,data\images\Great_Tit\86060569.jpg,data\audio\Great_Tit\956887_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Crow_16,Crow,train,0,data\images\Crow\256754165.jpg,data\audio\Crow\592284_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blackbird_461,blackbird,train,0,data\images\blackbird\285080930.jpg,data\audio\blackbird\484295_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Great_Tit_108,Great_Tit,train,0,data\images\Great_Tit\154930227.jpg,data\audio\Great_Tit\962275_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Flamingo_184,Flamingo,test,1,data\images\Flamingo\260245895.jpg,data\audio\Flamingo\551514_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Robin_176,Robin,train,0,data\images\Robin\67125108.jpg,data\audio\Robin\915508_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_478,blackbird,train,0,data\images\blackbird\217958194.jpg,data\audio\blackbird\709369_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_21,Thrush,train,0,data\images\Thrush\168836904.jpg,data\audio\Thrush\1091220_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Mallard_153,Mallard,test,0,data\images\Mallard\76277501.jpg,data\audio\Mallard\603723_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blue_tit_264,blue_tit,train,0,data\images\blue_tit\286730306.jpg,data\audio\blue_tit\716279_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Crow_30,Crow,test,0,data\images\Crow\108310446.jpg,data\audio\Crow\1079009_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
starling_41,starling,test,1,data\images\starling\323951628.jpg,data\audio\starling\210817_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
